98,6th Armored,12/31/1944,DIVARTY,696 ARM FA BN,C BTRY,--,--,--,--,0
99,6th Armored,12/31/1944,DIVARTY,696 ARM FA BN,MED DET,--,--,--,--,0
100,6th Armored,12/31/1944,DIVARTY,776 FA BN,SVC BTRY,--,--,--,--,0
101,6th Armored,12/31/1944,DIVARTY,776 FA BN,A BTRY,--,--,--,1,1
102,6th Armored,12/31/1944,DIVARTY,776 FA BN,B BTRY,--,--,--,--,0
103,6th Armored,12/31/1944,DIVARTY,776 FA BN,C BTRY,--,--,--,--,0
104,6th Armored,12/31/1944,DIVARTY,776 FA BN,MED DET,--,--,--,--,0
105,6th Armored,12/31/1944,DIV TRAINS,HHC,--,--,--,--,--,0
106,6th Armored,12/31/1944,DIV TRAINS,76 ARMD MED BN,HHC,--,1,--,1,2
107,6th Armored,12/31/1944,DIV TRAINS,76 ARMD MED BN,A CO,--,--,--,--,0
108,6th Armored,12/31/1944,DIV TRAINS,76 ARMD MED BN,B CO,--,--,--,--,0
109,6th Armored,12/31/1944,DIV TRAINS,76 ARMD MED BN,C CO,--,--,--,--,0
110,6th Armored,12/31/1944,DIV TRAINS,128 ORD MAINT BN,HHC,--,--,--,--,0
111,6th Armored,12/31/1944,DIV TRAINS,128 ORD MAINT BN,A CO,--,--,--,--,0
112,6th Armored,12/31/1944,DIV TRAINS,128 ORD MAINT BN,B CO,--,--,--,--,0
113,6th Armored,12/31/1944,DIV TRAINS,128 ORD MAINT BN,C CO,--,--,--,--,0
114,6th Armored,12/31/1944,DIV TRAINS,128 ORD MAINT BN,MED DET,--,--,--,--,0
115,6th Armored,12/31/1944,DIV TRAINS,SPT TROOPS,MP PLATOON,--,--,--,--,0
116,6th Armored,12/31/1944,DIV TRAINS,SPT TROOPS,DIVISION BAND,--,--,--,--,0
117,6th Armored,12/31/1944,DIV TRAINS,SPT TROOPS,146 ARM SIG CO,--,--,--,--,0
118,6th Armored,12/31/1944,DIV HQS (FWD),HHC,--,--,--,--,--,0
119,6th Armored,12/31/1944,DIV HQS (FWD),86 CAV RCN SQN,HHT & SVC TRP,--,--,--,--,0
120,6th Armored,12/31/1944,DIV HQS (FWD),86 CAV RCN SQN,A TRP,--,--,--,--,0
121,6th Armored,12/31/1944,DIV HQS (FWD),86 CAV RCN SQN,B TRP,--,--,--,1,1
122,6th Armored,12/31/1944,DIV HQS (FWD),86 CAV RCN SQN,C TRP,--,--,--,--,0
123,6th Armored,12/31/1944,DIV HQS (FWD),86 CAV RCN SQN,D TRP,--,--,--,--,0
124,6th Armored,12/31/1944,DIV HQS (FWD),86 CAV RCN SQN,E TRP,--,--,--,--,0
125,6th Armored,12/31/1944,DIV HQS (FWD),86 CAV RCN SQN,F CO,--,--,--,--,0
126,6th Armored,12/31/1944,DIV HQS (FWD),86 CAV RCN SQN,MED DET,--,--,--,--,0
127,6th Armored,01/01/1945,CCA,HHC,--,--,--,--,1,1
128,6th Armored,01/01/1945,CCA,MED DET,--,--,--,--,--,0
129,6th Armored,01/01/1945,CCA,69 TANK BN,HHC,--,--,--,--,0
130,6th Armored,01/01/1945,CCA,69 TANK BN,SVC CO,--,--,--,--,0
131,6th Armored,01/01/1945,CCA,69 TANK BN,A CO,1,1,--,2,4
132,6th Armored,01/01/1945,CCA,69 TANK BN,B CO,--,3,--,--,3
133,6th Armored,01/01/1945,CCA,69 TANK BN,C CO,--,--,--,--,0
134,6th Armored,01/01/1945,CCA,69 TANK BN,D CO,--,--,--,--,0
135,6th Armored,01/01/1945,CCA,69 TANK BN,MED DET,1,2,--,--,3
136,6th Armored,01/01/1945,CCA,44 ARM INF BN,HHC,--,--,--,1,1
137,6th Armored,01/01/1945,CCA,44 ARM INF BN,SVC CO,--,--,--,--,0
138,6th Armored,01/01/1945,CCA,44 ARM INF BN,A CO,--,4,--,7,11
139,6th Armored,01/01/1945,CCA,44 ARM INF BN,B CO,--,5,1,5,11
140,6th Armored,01/01/1945,CCA,44 ARM INF BN,C CO,1,9,2,11,23
141,6th Armored,01/01/1945,CCA,44 ARM INF BN,MED DET,1,--,--,--,1
142,6th Armored,01/01/1945,CCA,128 ARM FA BN,HHB,--,--,--,--,0
143,6th Armored,01/01/1945,CCA,128 ARM FA BN,SVC BTRY,--,--,--,1,1
144,6th Armored,01/01/1945,CCA,128 ARM FA BN,A BTRY,--,--,--,--,0
145,6th Armored,01/01/1945,CCA,128 ARM FA BN,B BTRY,--,1,--,--,1
146,6th Armored,01/01/1945,CCA,128 ARM FA BN,C BTRY,--,1,--,--,1
147,6th Armored,01/01/1945,CCA,128 ARM FA BN,MED DET,--,--,--,--,0
148,6th Armored,01/01/1945,CCA,"C CO, 25 ARM ENGR CBT BN",--,--,--,--,2,2
149,6th Armored,01/01/1945,CCA,"A CO, 603 TD BN",--,--,--,--,--,0
150,6th Armored,01/01/1945,CCA,"A BTRY, 777 AAA AW BN",--,--,--,--,--,0
151,6th Armored,01/01/1945,CCB,HHC,--,--,--,--,--,0
152,6th Armored,01/01/1945,CCB,68 TANK BN,HHC,--,--,--,--,0
153,6th Armored,01/01/1945,CCB,68 TANK BN,SVC CO,--,--,--,--,0
154,6th Armored,01/01/1945,CCB,68 TANK BN,A CO,--,1,--,1,2
155,6th Armored,01/01/1945,CCB,68 TANK BN,B CO,--,1,--,--,1
156,6th Armored,01/01/1945,CCB,68 TANK BN,C CO,--,--,--,--,0
157,6th Armored,01/01/1945,CCB,68 TANK BN,D CO,--,--,1,--,1
158,6th Armored,01/01/1945,CCB,68 TANK BN,MED DET,--,--,--,--,0
159,6th Armored,01/01/1945,CCB,50 ARMD INF BN,HHC,--,--,--,1,1
160,6th Armored,01/01/1945,CCB,50 ARMD INF BN,SVC CO,--,--,--,--,0
161,6th Armored,01/01/1945,CCB,50 ARMD INF BN,A CO,2,9,--,3,14
162,6th Armored,01/01/1945,CCB,50 ARMD INF BN,B CO,4,33,1,2,40
163,6th Armored,01/01/1945,CCB,50 ARMD INF BN,C CO,--,6,--,3,9
164,6th Armored,01/01/1945,CCB,50 ARMD INF BN,MED DET,--,3,--,--,3
165,6th Armored,01/01/1945,CCB,212 ARM FA BN,HHB,--,--,--,--,0
166,6th Armored,01/01/1945,CCB,212 ARM FA BN,SVC BTRY,--,--,--,--,0
167,6th Armored,01/01/1945,CCB,212 ARM FA BN,A BTRY,1,--,--,--,1
168,6th Armored,01/01/1945,CCB,212 ARM FA BN,B BTRY,--,--,--,--,0
169,6th Armored,01/01/1945,CCB,212 ARM FA BN,C BTRY,--,--,--,--,0
170,6th Armored,01/01/1945,CCB,212 ARM FA BN,MED DET,--,--,--,--,0
171,6th Armored,01/01/1945,CCB,"A CO, 25 ARM ENGR BN",--,--,--,--,1,1
172,6th Armored,01/01/1945,CCB,"C CO, 603 TD BN",--,1,6,--,--,7
173,6th Armored,01/01/1945,CCB,"B BTRY, 777 AAA AW BN",--,--,--,--,--,0
174,6th Armored,01/01/1945,CCR,HQ,--,--,--,--,--,0
175,6th Armored,01/01/1945,CCR,15 TANK BN,HHC,--,--,--,1,1
176,6th Armored,01/01/1945,CCR,15 TANK BN,SVC CO,--,--,--,--,0
177,6th Armored,01/01/1945,CCR,15 TANK BN,A CO,--,--,--,--,0
178,6th Armored,01/01/1945,CCR,15 TANK BN,B CO,--,--,--,--,0
179,6th Armored,01/01/1945,CCR,15 TANK BN,C CO,--,--,--,--,0
180,6th Armored,01/01/1945,CCR,15 TANK BN,D CO,--,--,--,--,0
181,6th Armored,01/01/1945,CCR,15 TANK BN,MED DET,--,--,--,--,0
182,6th Armored,01/01/1945,CCR,9 ARM INF BN,HHC,--,--,--,4,4
183,6th Armored,01/01/1945,CCR,9 ARM INF BN,SVC CO,--,--,--,--,0
184,6th Armored,01/01/1945,CCR,9 ARM INF BN,A CO,--,--,--,--,0
185,6th Armored,01/01/1945,CCR,9 ARM INF BN,B CO,--,--,--,--,0
186,6th Armored,01/01/1945,CCR,9 ARM INF BN,C CO,--,--,--,--,0
187,6th Armored,01/01/1945,CCR,9 ARM INF BN,MED DET,--,--,--,--,0
188,6th Armored,01/01/1945,CCR,25 ARM ENGR CBT BN (-),HHC,--,--,--,--,0
189,6th Armored,01/01/1945,CCR,25 ARM ENGR CBT BN (-),B CO,--,--,--,1,1
190,6th Armored,01/01/1945,CCR,25 ARM ENGR CBT BN (-),MED DET,--,--,--,--,0
191,6th Armored,01/01/1945,CCR,603 TD BN (-),HHC,--,--,--,--,0
192,6th Armored,01/01/1945,CCR,603 TD BN (-),RCN CO,--,--,--,--,0
193,6th Armored,01/01/1945,CCR,603 TD BN (-),B CO,--,--,--,2,2
194,6th Armored,01/01/1945,CCR,603 TD BN (-),MED DET,--,--,--,--,0
195,6th Armored,01/01/1945,CCR,777 AAA AW BN (-),HHC,--,--,--,--,0
196,6th Armored,01/01/1945,CCR,777 AAA AW BN (-),C BTRY,--,--,--,--,0
197,6th Armored,01/01/1945,CCR,777 AAA AW BN (-),MED DET,--,--,--,--,0
198,6th Armored,01/01/1945,DIVARTY,HHB,--,--,--,--,--,0
199,6th Armored,01/01/1945,DIVARTY,MED DET,--,--,--,--,--,0
200,6th Armored,01/01/1945,DIVARTY,231 ARM FA BN,HHB,--,--,--,--,0
201,6th Armored,01/01/1945,DIVARTY,231 ARM FA BN,SVC BTRY,--,--,--,--,0
202,6th Armored,01/01/1945,DIVARTY,231 ARM FA BN,A BTRY,--,--,--,--,0
203,6th Armored,01/01/1945,DIVARTY,231 ARM FA BN,B BTRY,--,--,--,1,1
204,6th Armored,01/01/1945,DIVARTY,231 ARM FA BN,C BTRY,--,--,--,--,0
205,6th Armored,01/01/1945,DIVARTY,231 ARM FA BN,MED DET,--,--,--,--,0
206,6th Armored,01/01/1945,DIVARTY,"D BTRY, 777 AAA AW BN",--,--,--,--,1,1
207,6th Armored,01/01/1945,DIVARTY,"HHB, 193 FA GROUP",--,--,--,--,--,0
208,6th Armored,01/01/1945,DIVARTY,177 FA BN,HHB,--,--,--,--,0
209,6th Armored,01/01/1945,DIVARTY,177 FA BN,SVC BTRY,--,--,--,--,0
210,6th Armored,01/01/1945,DIVARTY,177 FA BN,A BTRY,--,--,--,--,0
211,6th Armored,01/01/1945,DIVARTY,177 FA BN,B BTRY,--,--,--,--,0
212,6th Armored,01/01/1945,DIVARTY,177 FA BN,C BTRY,--,--,--,--,0
213,6th Armored,01/01/1945,DIVARTY,177 FA BN,MED DET,--,--,--,--,0
214,6th Armored,01/01/1945,DIVARTY,253 ARM FA BN,HHB,--,--,--,1,1
215,6th Armored,01/01/1945,DIVARTY,253 ARM FA BN,SVC BTRY,--,--,--,--,0
216,6th Armored,01/01/1945,DIVARTY,253 ARM FA BN,A BTRY,--,--,--,--,0
217,6th Armored,01/01/1945,DIVARTY,253 ARM FA BN,B BTRY,--,--,--,--,0
218,6th Armored,01/01/1945,DIVARTY,253 ARM FA BN,C BTRY,--,--,--,--,0
219,6th Armored,01/01/1945,DIVARTY,253 ARM FA BN,MED DET,--,--,--,--,0
220,6th Armored,01/01/1945,DIVARTY,696 ARM FA BN,HHB,--,--,--,--,0
221,6th Armored,01/01/1945,DIVARTY,696 ARM FA BN,SVC BTRY,--,--,--,--,0
222,6th Armored,01/01/1945,DIVARTY,696 ARM FA BN,A BTRY,--,--,--,1,1
223,6th Armored,01/01/1945,DIVARTY,696 ARM FA BN,B BTRY,--,--,--,2,2
224,6th Armored,01/01/1945,DIVARTY,696 ARM FA BN,C BTRY,--,--,--,--,0
225,6th Armored,01/01/1945,DIVARTY,696 ARM FA BN,MED DET,--,--,--,--,0
226,6th Armored,01/01/1945,DIVARTY,776 FA BN,SVC BTRY,--,--,--,--,0
227,6th Armored,01/01/1945,DIVARTY,776 FA BN,A BTRY,--,--,--,--,0
228,6th Armored,01/01/1945,DIVARTY,776 FA BN,B BTRY,--,--,--,--,0
229,6th Armored,01/01/1945,DIVARTY,776 FA BN,C BTRY,--,--,--,--,0
230,6th Armored,01/01/1945,DIVARTY,776 FA BN,MED DET,--,--,--,--,0
231,6th Armored,01/01/1945,DIV TRAINS,HHC,--,--,--,--,--,0
232,6th Armored,01/01/1945,DIV TRAINS,76 ARMD MED BN,HHC,--,--,--,--,0
233,6th Armored,01/01/1945,DIV TRAINS,76 ARMD MED BN,A CO,--,--,--,--,0
234,6th Armored,01/01/1945,DIV TRAINS,76 ARMD MED BN,B CO,--,--,--,--,0
235,6th Armored,01/01/1945,DIV TRAINS,76 ARMD MED BN,C CO,--,--,--,--,0
236,6th Armored,01/01/1945,DIV TRAINS,128 ORD MAINT BN,HHC,--,--,--,--,0
237,6th Armored,01/01/1945,DIV TRAINS,128 ORD MAINT BN,A CO,--,--,--,--,0
238,6th Armored,01/01/1945,DIV TRAINS,128 ORD MAINT BN,B CO,--,--,--,--,0
239,6th Armored,01/01/1945,DIV TRAINS,128 ORD MAINT BN,C CO,--,--,--,--,0
240,6th Armored,01/01/1945,DIV TRAINS,128 ORD MAINT BN,MED DET,--,--,--,--,0
241,6th Armored,01/01/1945,DIV TRAINS,SPT TROOPS,MP PLATOON,--,--,--,--,0
242,6th Armored,01/01/1945,DIV TRAINS,SPT TROOPS,DIVISION BAND,--,--,--,--,0
243,6th Armored,01/01/1945,DIV TRAINS,SPT TROOPS,146 ARM SIG CO,--,--,--,--,0
244,6th Armored,01/01/1945,DIV HQS (FWD),HHC,--,--,--,--,--,0
245,6th Armored,01/01/1945,DIV HQS (FWD),86 CAV RCN SQN,HHT & SVC TRP,--,--,--,--,0
246,6th Armored,01/01/1945,DIV HQS (FWD),86 CAV RCN SQN,A TRP,--,--,--,--,0
247,6th Armored,01/01/1945,DIV HQS (FWD),86 CAV RCN SQN,B TRP,--,--,--,--,0
248,6th Armored,01/01/1945,DIV HQS (FWD),86 CAV RCN SQN,C TRP,--,--,--,--,0
249,6th Armored,01/01/1945,DIV HQS (FWD),86 CAV RCN SQN,D TRP,--,--,--,--,0
250,6th Armored,01/01/1945,DIV HQS (FWD),86 CAV RCN SQN,E TRP,--,--,--,--,0
251,6th Armored,01/01/1945,DIV HQS (FWD),86 CAV RCN SQN,F CO,--,--,--,--,0
252,6th Armored,01/01/1945,DIV HQS (FWD),86 CAV RCN SQN,MED DET,--,--,--,1,1
253,6th Armored,01/02/1945,CCA,HHC,--,--,--,--,1,1
254,6th Armored,01/02/1945,CCA,MED DET,--,--,--,--,--,0
255,6th Armored,01/02/1945,CCA,9 ARM INF BN,HHC,--,--,--,4,4
256,6th Armored,01/02/1945,CCA,9 ARM INF BN,SVC CO,--,--,--,--,0
257,6th Armored,01/02/1945,CCA,9 ARM INF BN,A CO,1,9,--,6,16
258,6th Armored,01/02/1945,CCA,9 ARM INF BN,B CO,2,19,1,--,22
259,6th Armored,01/02/1945,CCA,9 ARM INF BN,C CO,2,11,3,6,22
260,6th Armored,01/02/1945,CCA,9 ARM INF BN,MED DET,--,1,--,5,6
261,6th Armored,01/02/1945,CCA,44 ARM INF BN,HHC,--,--,--,--,0
262,6th Armored,01/02/1945,CCA,44 ARM INF BN,SVC CO,--,--,--,--,0
263,6th Armored,01/02/1945,CCA,44 ARM INF BN,A CO,--,--,--,--,0
264,6th Armored,01/02/1945,CCA,44 ARM INF BN,B CO,--,--,--,4,4
265,6th Armored,01/02/1945,CCA,44 ARM INF BN,C CO,--,--,--,3,3
266,6th Armored,01/02/1945,CCA,44 ARM INF BN,MED DET,--,--,--,1,1
267,6th Armored,01/02/1945,CCA,15 TANK BN,HHC,--,--,--,--,0
268,6th Armored,01/02/1945,CCA,15 TANK BN,SVC CO,--,--,--,--,0
269,6th Armored,01/02/1945,CCA,15 TANK BN,A CO,--,2,2,1,5
270,6th Armored,01/02/1945,CCA,15 TANK BN,B CO,1,3,3,3,10
271,6th Armored,01/02/1945,CCA,15 TANK BN,C CO,1,3,--,1,5
272,6th Armored,01/02/1945,CCA,15 TANK BN,D CO,1,--,--,1,2
273,6th Armored,01/02/1945,CCA,15 TANK BN,MED DET,--,1,--,--,1
274,6th Armored,01/02/1945,CCA,"B CO, 69 TANK BN",--,--,--,--,--,0
275,6th Armored,01/02/1945,CCA,"C TRP, 86 CAV RCN SQN",--,--,1,--,1,2
276,6th Armored,01/02/1945,CCA,"C CO, 25 ARM ENGR CBT BN",--,--,--,1,2,3
277,6th Armored,01/02/1945,CCA,"A CO, 603 TD BN",--,--,--,--,1,1
278,6th Armored,01/02/1945,CCA,"A BTRY, 777 AAA AW BN",--,--,--,--,--,0
279,6th Armored,01/02/1945,CCB,HHC,--,--,1,--,--,1
280,6th Armored,01/02/1945,CCB,50 ARMD INF BN,HHC,--,2,--,--,2
281,6th Armored,01/02/1945,CCB,50 ARMD INF BN,SVC CO,--,--,--,--,0
282,6th Armored,01/02/1945,CCB,50 ARMD INF BN,A CO,1,11,--,6,18
283,6th Armored,01/02/1945,CCB,50 ARMD INF BN,B CO,--,9,3,4,16
284,6th Armored,01/02/1945,CCB,50 ARMD INF BN,C CO,--,10,7,8,25
285,6th Armored,01/02/1945,CCB,50 ARMD INF BN,MED DET,--,--,--,--,0
286,6th Armored,01/02/1945,CCB,68 TANK BN,HHC,--,--,--,1,1
287,6th Armored,01/02/1945,CCB,68 TANK BN,SVC CO,--,--,--,--,0
288,6th Armored,01/02/1945,CCB,68 TANK BN,A CO,--,1,--,1,2
289,6th Armored,01/02/1945,CCB,68 TANK BN,B CO,--,6,10,--,16
290,6th Armored,01/02/1945,CCB,68 TANK BN,C CO,--,6,--,1,7
291,6th Armored,01/02/1945,CCB,68 TANK BN,D CO,--,--,--,--,0
292,6th Armored,01/02/1945,CCB,68 TANK BN,MED DET,--,--,--,--,0
293,6th Armored,01/02/1945,CCB,69 TANK BN (-),HHC,--,--,--,--,0
294,6th Armored,01/02/1945,CCB,69 TANK BN (-),SVC CO,--,--,--,--,0
295,6th Armored,01/02/1945,CCB,69 TANK BN (-),A CO,1,1,--,3,5
296,6th Armored,01/02/1945,CCB,69 TANK BN (-),C CO,--,--,--,2,2
297,6th Armored,01/02/1945,CCB,69 TANK BN (-),D CO,--,--,--,--,0
298,6th Armored,01/02/1945,CCB,69 TANK BN (-),MED DET,--,--,--,--,0
299,6th Armored,01/02/1945,CCB,"A CO, 44 ARM INF BN",--,--,3,--,7,10
300,6th Armored,01/02/1945,CCB,"A TRP, 86 CAV RCN SQN",--,--,--,--,--,0
